order_id,order_date,delivery_date,component_id,component_name,cost_per_unit,quantity,supplier_id,supplier_name,supplier_region,geopolitical_risk,avg_quality_score,is_critical,region,delivered_on_time,shipping_cost,weather_event,defect_rate
O01168,2023-03-14,2023-04-13,C002,Capacitor B,1.2,897,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1417.87,NA,1.3
O01169,2023-04-04,2023-05-02,C002,Capacitor B,1.2,2104,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,911.8,NA,1.43
O01170,2023-09-04,2023-09-27,C004,Semiconductor X,22.5,7511,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1370.37,Typhoon,1.38
O01171,2023-03-09,2023-04-12,C005,Inductor Z,3.0,7651,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1190.18,Earthquake,1.64
O01172,2024-03-19,2024-04-16,C002,Capacitor B,1.2,6811,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,703.41,Typhoon,1.05
O01173,2023-01-24,2023-03-05,C005,Inductor Z,3.0,7359,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1156.69,Earthquake,1.47
O01174,2023-12-29,2024-01-03,C002,Capacitor B,1.2,5160,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,929.36,NA,0.62
O01175,2023-02-13,2023-03-01,C005,Inductor Z,3.0,8977,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,949.91,NA,1.36
O01176,2023-04-07,2023-05-11,C005,Inductor Z,3.0,405,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,356.37,Flood,0.65
O01177,2023-05-21,2023-06-25,C001,Semiconductor A,25.0,9595,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,777.5,Flood,1.45
O01178,2023-07-25,2023-08-17,C003,Resistor X,0.8,481,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,641.94,NA,0.51
O01179,2024-03-16,2024-04-11,C001,Semiconductor A,25.0,4313,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,318.33,NA,0.95
O01180,2023-05-27,2023-06-05,C002,Capacitor B,1.2,1568,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,400.5,Typhoon,1.09
O01181,2023-01-31,2023-02-24,C002,Capacitor B,1.2,3073,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,235.32,NA,1.7
O01182,2023-02-20,2023-03-07,C004,Semiconductor X,22.5,5411,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,535.31,NA,1.46
O01183,2023-05-03,2023-06-01,C002,Capacitor B,1.2,3974,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,840.87,Flood,0.21
O01184,2023-05-18,2023-05-29,C001,Semiconductor A,25.0,9162,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,729.2,Typhoon,1.01
O01185,2023-11-21,2023-12-03,C004,Semiconductor X,22.5,405,S003,Supplier C,Americas,0.5,93.2,True,Americas,No,549.91,Flood,1.47
O01186,2023-05-07,2023-06-10,C001,Semiconductor A,25.0,2157,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,596.0,Typhoon,1.01
O01187,2024-03-09,2024-04-08,C001,Semiconductor A,25.0,2432,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,685.3,NA,1.39
O01188,2024-05-02,2024-05-25,C005,Inductor Z,3.0,9195,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,787.26,NA,1.78
O01189,2023-05-29,2023-06-28,C005,Inductor Z,3.0,108,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,278.23,Typhoon,1.02
O01190,2023-05-09,2023-06-14,C005,Inductor Z,3.0,5857,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1295.17,NA,1.55
O01191,2023-05-25,2023-06-05,C005,Inductor Z,3.0,8850,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,932.01,NA,0.83
O01192,2023-12-24,2024-01-01,C004,Semiconductor X,22.5,9217,S003,Supplier C,Americas,0.5,93.2,True,APAC,No,1498.47,Typhoon,0.7
O01193,2023-09-16,2023-10-26,C005,Inductor Z,3.0,5713,S001,Supplier A,APAC,0.7,92.1,False,EMEA,No,1025.72,Earthquake,1.66
O01194,2023-05-06,2023-06-01,C003,Resistor X,0.8,5697,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,473.81,Flood,0.2
O01195,2024-04-12,2024-05-14,C001,Semiconductor A,25.0,133,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,991.42,NA,1.72
O01196,2023-07-31,2023-08-22,C002,Capacitor B,1.2,8111,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,1191.2,Flood,0.99
O01197,2023-10-03,2023-10-13,C001,Semiconductor A,25.0,7393,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,1073.92,NA,1.78
O01198,2023-07-03,2023-07-25,C005,Inductor Z,3.0,238,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,362.19,NA,1.61
O01199,2023-01-05,2023-01-17,C004,Semiconductor X,22.5,4706,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1084.72,Earthquake,1.68
O01200,2023-02-16,2023-03-12,C002,Capacitor B,1.2,3723,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,504.54,Typhoon,1.06
O01201,2023-05-24,2023-06-18,C001,Semiconductor A,25.0,3525,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,209.28,Earthquake,1.29
O01202,2024-03-21,2024-04-08,C001,Semiconductor A,25.0,8193,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,421.62,NA,1.56
O01203,2023-12-11,2024-01-11,C005,Inductor Z,3.0,2975,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,284.97,NA,1.77
O01204,2023-03-07,2023-03-25,C001,Semiconductor A,25.0,3834,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,1345.3,Earthquake,1.52
O01205,2024-03-10,2024-04-05,C002,Capacitor B,1.2,8831,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,998.79,Earthquake,1.02
O01206,2023-01-02,2023-01-20,C004,Semiconductor X,22.5,949,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1310.02,NA,0.65
O01207,2023-05-21,2023-05-29,C004,Semiconductor X,22.5,7744,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,844.25,Flood,0.67
O01208,2023-01-25,2023-02-07,C002,Capacitor B,1.2,8823,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,783.52,NA,0.3
O01209,2023-06-21,2023-06-28,C002,Capacitor B,1.2,515,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,1487.34,NA,1.87
O01210,2024-05-05,2024-05-12,C004,Semiconductor X,22.5,3325,S003,Supplier C,Americas,0.5,93.2,True,APAC,No,413.83,NA,0.38
O01211,2023-01-15,2023-02-09,C001,Semiconductor A,25.0,493,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,970.29,Earthquake,1.15
O01212,2023-05-07,2023-05-15,C003,Resistor X,0.8,5683,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,1282.27,NA,0.64
O01213,2024-04-28,2024-05-05,C002,Capacitor B,1.2,7284,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1193.33,Earthquake,1.45
O01214,2023-03-05,2023-03-17,C005,Inductor Z,3.0,646,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,690.61,Earthquake,1.35
O01215,2023-02-01,2023-03-03,C002,Capacitor B,1.2,5039,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,993.96,Typhoon,1.62
O01216,2023-12-13,2023-12-24,C001,Semiconductor A,25.0,4931,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1304.91,Typhoon,1.16
O01217,2024-01-21,2024-02-13,C005,Inductor Z,3.0,9923,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1223.72,Flood,1.64
O01218,2023-07-16,2023-08-04,C004,Semiconductor X,22.5,1759,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,641.5,Earthquake,0.58
O01219,2023-09-22,2023-10-07,C004,Semiconductor X,22.5,1869,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,333.5,Flood,2.07
O01220,2023-10-31,2023-12-05,C001,Semiconductor A,25.0,9491,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,363.78,Flood,0.91
O01221,2023-08-04,2023-08-24,C003,Resistor X,0.8,7384,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,441.7,NA,1.15
O01222,2023-03-07,2023-03-26,C001,Semiconductor A,25.0,8507,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1447.66,NA,1.82
O01223,2024-03-29,2024-04-25,C005,Inductor Z,3.0,2515,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,810.38,Flood,1.71
O01224,2023-07-08,2023-07-13,C003,Resistor X,0.8,2469,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,274.51,Flood,0.91
O01225,2023-08-05,2023-08-26,C001,Semiconductor A,25.0,3382,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1032.72,NA,1.44
O01226,2023-04-07,2023-05-03,C003,Resistor X,0.8,7757,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,979.69,NA,1.02
O01227,2024-05-08,2024-05-28,C005,Inductor Z,3.0,6959,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,627.2,NA,1.43
O01228,2023-09-11,2023-09-28,C001,Semiconductor A,25.0,3754,S001,Supplier A,APAC,0.7,92.1,True,Americas,No,1101.19,Typhoon,1.98
O01229,2023-05-03,2023-05-23,C002,Capacitor B,1.2,5531,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1249.45,Typhoon,2.11
O01230,2023-04-05,2023-04-10,C004,Semiconductor X,22.5,1308,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,665.25,Flood,0.72
O01231,2023-05-29,2023-06-17,C002,Capacitor B,1.2,9695,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1386.52,NA,0.32
O01232,2023-04-12,2023-04-28,C001,Semiconductor A,25.0,3687,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1351.0,Earthquake,1.46
O01233,2024-03-09,2024-03-31,C003,Resistor X,0.8,3311,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,227.94,NA,2.29
O01234,2024-03-01,2024-04-01,C001,Semiconductor A,25.0,1918,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,639.9,NA,1.1
O01235,2023-05-03,2023-05-19,C004,Semiconductor X,22.5,2907,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,1423.51,Flood,1.82
O01236,2023-03-02,2023-03-16,C001,Semiconductor A,25.0,2242,S001,Supplier A,APAC,0.7,92.1,True,Americas,No,1233.37,NA,2.34
O01237,2023-12-22,2024-01-07,C004,Semiconductor X,22.5,7137,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1470.08,NA,0.72
O01238,2023-10-28,2023-11-13,C005,Inductor Z,3.0,4919,S001,Supplier A,APAC,0.7,92.1,False,APAC,No,1226.46,NA,1.78
O01239,2023-11-19,2023-12-24,C001,Semiconductor A,25.0,2171,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1306.95,Flood,2.31
O01240,2024-01-08,2024-01-15,C002,Capacitor B,1.2,1162,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,417.66,Typhoon,0.81
O01241,2023-07-11,2023-08-05,C005,Inductor Z,3.0,3032,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,618.37,NA,1.4
O01242,2024-01-02,2024-01-22,C004,Semiconductor X,22.5,9622,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,721.23,Flood,0.71
O01243,2023-04-17,2023-05-04,C001,Semiconductor A,25.0,7506,S001,Supplier A,APAC,0.7,92.1,True,APAC,No,1322.12,Typhoon,0.99
O01244,2023-08-06,2023-08-23,C003,Resistor X,0.8,6229,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,530.89,NA,0.68
O01245,2023-06-01,2023-06-25,C001,Semiconductor A,25.0,3871,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,959.15,Typhoon,0.89
O01246,2023-06-22,2023-07-15,C005,Inductor Z,3.0,7186,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,731.64,Typhoon,1.52
O01247,2023-07-15,2023-07-20,C003,Resistor X,0.8,3930,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,545.31,NA,0.62
O01248,2023-05-31,2023-07-06,C001,Semiconductor A,25.0,9056,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,1036.75,NA,1.62
O01249,2023-03-02,2023-03-14,C001,Semiconductor A,25.0,9046,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,460.4,NA,0.72
O01250,2023-05-09,2023-05-23,C003,Resistor X,0.8,4596,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,447.84,Flood,1.17
O01251,2024-04-12,2024-04-30,C005,Inductor Z,3.0,5006,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,566.4,NA,1.92
O01252,2024-02-25,2024-03-19,C004,Semiconductor X,22.5,294,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,813.61,Flood,0.0
O01253,2023-04-27,2023-05-09,C004,Semiconductor X,22.5,3538,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,816.77,Flood,1.19
O01254,2024-01-23,2024-02-16,C005,Inductor Z,3.0,7659,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,642.86,NA,2.11
O01255,2023-08-08,2023-09-06,C002,Capacitor B,1.2,6943,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,472.46,Typhoon,0.4
O01256,2023-07-11,2023-07-25,C001,Semiconductor A,25.0,2202,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,597.24,Earthquake,2.34
O01257,2024-02-19,2024-03-16,C004,Semiconductor X,22.5,5667,S003,Supplier C,Americas,0.5,93.2,True,Americas,No,493.14,Typhoon,1.21
O01258,2024-01-26,2024-02-24,C004,Semiconductor X,22.5,5009,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,623.9,NA,0.65
O01259,2024-04-17,2024-05-01,C001,Semiconductor A,25.0,5510,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,938.65,Flood,1.47
O01260,2024-03-19,2024-04-10,C005,Inductor Z,3.0,3445,S001,Supplier A,APAC,0.7,92.1,False,Americas,No,1433.3,NA,1.78
O01261,2023-04-07,2023-04-27,C004,Semiconductor X,22.5,9430,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1450.52,Earthquake,1.04
O01262,2023-03-29,2023-04-11,C001,Semiconductor A,25.0,3010,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,241.68,Earthquake,1.77
O01263,2023-01-14,2023-01-24,C004,Semiconductor X,22.5,6422,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,568.96,NA,0.54
O01264,2023-02-05,2023-03-01,C005,Inductor Z,3.0,8595,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,214.36,NA,1.58
O01265,2023-03-22,2023-03-30,C004,Semiconductor X,22.5,6955,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,821.73,NA,0.29
O01266,2023-03-08,2023-03-19,C002,Capacitor B,1.2,7878,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,406.42,Flood,0.94
O01267,2023-04-14,2023-05-10,C005,Inductor Z,3.0,7619,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,558.07,NA,1.05
O01268,2023-02-02,2023-02-19,C004,Semiconductor X,22.5,4144,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,883.61,Flood,0.63
O01269,2023-08-25,2023-09-17,C004,Semiconductor X,22.5,1592,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,574.29,Typhoon,1.62
O01270,2023-07-20,2023-08-13,C003,Resistor X,0.8,2969,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,739.57,NA,1.55
O01271,2023-08-23,2023-09-09,C004,Semiconductor X,22.5,3105,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,1108.08,NA,1.3
O01272,2023-05-03,2023-06-10,C001,Semiconductor A,25.0,4585,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,1347.32,Flood,0.95
O01273,2023-12-24,2024-01-26,C001,Semiconductor A,25.0,3659,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1381.36,Typhoon,1.34
O01274,2023-07-08,2023-07-20,C001,Semiconductor A,25.0,8364,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1196.5,NA,2.11
O01275,2023-03-26,2023-04-08,C004,Semiconductor X,22.5,831,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,800.82,NA,1.07
O01276,2023-07-15,2023-07-30,C004,Semiconductor X,22.5,3285,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,715.68,NA,2.16
O01277,2023-12-30,2024-02-07,C001,Semiconductor A,25.0,7706,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,830.19,NA,1.7
O01278,2023-12-03,2023-12-20,C005,Inductor Z,3.0,7271,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,382.33,NA,1.6
O01279,2024-03-05,2024-03-10,C002,Capacitor B,1.2,3003,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,582.39,Flood,0.85
O01280,2023-03-28,2023-04-04,C004,Semiconductor X,22.5,283,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1080.6,NA,1.07
O01281,2023-04-02,2023-04-13,C003,Resistor X,0.8,8821,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,481.02,Earthquake,0.92
O01282,2023-11-25,2023-12-26,C005,Inductor Z,3.0,1784,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,707.8,NA,1.85
O01283,2023-11-03,2023-11-13,C001,Semiconductor A,25.0,6283,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,1197.25,NA,1.98
O01284,2023-04-13,2023-04-20,C002,Capacitor B,1.2,557,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1486.08,NA,0.61
O01285,2023-04-23,2023-06-02,C001,Semiconductor A,25.0,2850,S001,Supplier A,APAC,0.7,92.1,True,EMEA,No,1141.21,NA,0.83
O01286,2023-02-25,2023-04-02,C005,Inductor Z,3.0,9308,S001,Supplier A,APAC,0.7,92.1,False,APAC,Yes,1014.82,Flood,0.58
O01287,2023-07-22,2023-08-31,C005,Inductor Z,3.0,3907,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,477.91,NA,1.75
O01288,2023-01-08,2023-01-25,C002,Capacitor B,1.2,296,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,705.94,Typhoon,0.45
O01289,2023-12-03,2024-01-08,C001,Semiconductor A,25.0,6145,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,257.12,NA,0.42
O01290,2024-01-28,2024-02-21,C003,Resistor X,0.8,1768,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1126.29,Flood,1.19
O01291,2024-05-06,2024-05-14,C003,Resistor X,0.8,6466,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1081.27,Earthquake,2.25
O01292,2023-03-31,2023-04-25,C003,Resistor X,0.8,5309,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1471.43,Earthquake,1.0
O01293,2023-06-21,2023-07-01,C001,Semiconductor A,25.0,9685,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,783.59,Flood,1.92
O01294,2023-09-15,2023-10-08,C002,Capacitor B,1.2,317,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,502.39,Flood,1.04
O01295,2023-05-02,2023-05-30,C003,Resistor X,0.8,4090,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1005.7,NA,0.95
O01296,2023-09-13,2023-09-27,C003,Resistor X,0.8,6256,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,465.7,NA,1.46
O01297,2024-04-29,2024-05-23,C005,Inductor Z,3.0,5485,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,374.55,NA,1.35
O01298,2023-09-24,2023-10-29,C001,Semiconductor A,25.0,4826,S001,Supplier A,APAC,0.7,92.1,True,Americas,No,1175.72,NA,1.63
O01299,2023-06-25,2023-07-07,C003,Resistor X,0.8,985,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1378.62,Earthquake,1.16
O01300,2023-11-08,2023-11-25,C002,Capacitor B,1.2,3107,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,775.07,NA,0.67
O01301,2023-02-05,2023-02-16,C004,Semiconductor X,22.5,2418,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1419.76,NA,1.5
O01302,2023-10-31,2023-11-22,C002,Capacitor B,1.2,3448,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,No,507.2,NA,0.91
O01303,2023-06-09,2023-06-19,C004,Semiconductor X,22.5,4112,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,751.22,Flood,0.62
O01304,2023-05-27,2023-06-19,C003,Resistor X,0.8,3399,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,553.42,Typhoon,1.27
O01305,2023-07-23,2023-08-09,C003,Resistor X,0.8,7331,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,749.51,Flood,0.55
O01306,2024-01-25,2024-02-03,C004,Semiconductor X,22.5,7997,S003,Supplier C,Americas,0.5,93.2,True,EMEA,No,225.75,Typhoon,1.01
O01307,2024-01-24,2024-03-03,C001,Semiconductor A,25.0,9851,S001,Supplier A,APAC,0.7,92.1,True,Americas,No,898.36,Flood,1.5
O01308,2023-05-12,2023-05-29,C002,Capacitor B,1.2,7531,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,568.19,Flood,1.54
O01309,2023-02-06,2023-02-21,C004,Semiconductor X,22.5,7788,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,454.43,NA,1.24
O01310,2024-03-17,2024-04-12,C001,Semiconductor A,25.0,6231,S001,Supplier A,APAC,0.7,92.1,True,EMEA,Yes,838.89,Typhoon,1.49
O01311,2023-07-16,2023-08-05,C003,Resistor X,0.8,9738,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,292.6,NA,1.41
O01312,2024-04-22,2024-05-15,C004,Semiconductor X,22.5,7248,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1444.23,Earthquake,1.7
O01313,2023-12-30,2024-01-24,C005,Inductor Z,3.0,6132,S001,Supplier A,APAC,0.7,92.1,False,EMEA,Yes,1105.39,Earthquake,1.78
O01314,2024-01-12,2024-01-24,C004,Semiconductor X,22.5,665,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1397.91,NA,1.01
O01315,2023-12-24,2024-01-24,C001,Semiconductor A,25.0,4381,S001,Supplier A,APAC,0.7,92.1,True,APAC,Yes,987.07,Earthquake,0.84
O01316,2023-05-07,2023-05-31,C003,Resistor X,0.8,2744,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,216.04,NA,0.47
O01317,2023-07-23,2023-08-19,C004,Semiconductor X,22.5,1416,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,874.1,NA,0.85
O01318,2024-02-29,2024-03-18,C002,Capacitor B,1.2,5051,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,850.84,Flood,0.7
O01319,2023-10-28,2023-11-11,C004,Semiconductor X,22.5,1556,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,342.06,Flood,0.91
O01320,2023-05-18,2023-06-15,C002,Capacitor B,1.2,6620,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1108.71,NA,1.03
O01321,2023-01-01,2023-01-09,C004,Semiconductor X,22.5,6945,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,882.45,Earthquake,1.26
O01322,2023-03-29,2023-04-08,C004,Semiconductor X,22.5,2300,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,457.43,NA,0.96
O01323,2023-08-19,2023-09-16,C001,Semiconductor A,25.0,3141,S001,Supplier A,APAC,0.7,92.1,True,APAC,No,461.22,Earthquake,1.74
O01324,2023-05-13,2023-05-31,C002,Capacitor B,1.2,1889,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,1328.87,NA,1.03
O01325,2023-02-13,2023-03-02,C003,Resistor X,0.8,1152,S002,Supplier B,EMEA,0.3,95.4,False,APAC,Yes,644.8,Flood,0.01
O01326,2023-09-06,2023-10-02,C004,Semiconductor X,22.5,255,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,279.37,NA,0.53
O01327,2024-02-09,2024-02-20,C005,Inductor Z,3.0,8657,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,1229.32,Typhoon,1.43
O01328,2024-05-07,2024-06-10,C005,Inductor Z,3.0,8061,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,815.2,NA,0.9
O01329,2023-06-22,2023-07-08,C004,Semiconductor X,22.5,5720,S003,Supplier C,Americas,0.5,93.2,True,EMEA,Yes,1499.28,NA,1.3
O01330,2023-07-13,2023-08-06,C004,Semiconductor X,22.5,5933,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1335.0,NA,1.77
O01331,2024-03-21,2024-04-17,C004,Semiconductor X,22.5,2375,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,233.38,NA,1.61
O01332,2024-05-01,2024-05-28,C003,Resistor X,0.8,4172,S002,Supplier B,EMEA,0.3,95.4,False,Americas,Yes,678.96,Flood,0.89
O01333,2023-09-21,2023-10-09,C004,Semiconductor X,22.5,151,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1482.04,NA,1.75
O01334,2024-03-23,2024-03-29,C003,Resistor X,0.8,5433,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,1081.31,NA,1.07
O01335,2023-07-24,2023-08-21,C004,Semiconductor X,22.5,1433,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,652.83,Typhoon,0.83
O01336,2024-01-11,2024-02-02,C001,Semiconductor A,25.0,3296,S001,Supplier A,APAC,0.7,92.1,True,Americas,Yes,1125.52,Flood,1.19
O01337,2023-01-17,2023-01-31,C005,Inductor Z,3.0,1526,S001,Supplier A,APAC,0.7,92.1,False,Americas,Yes,591.75,Earthquake,1.35
O01338,2023-03-28,2023-04-16,C004,Semiconductor X,22.5,7999,S003,Supplier C,Americas,0.5,93.2,True,APAC,No,1061.43,NA,0.81
O01339,2023-03-29,2023-04-27,C002,Capacitor B,1.2,1565,S002,Supplier B,EMEA,0.3,95.4,False,APAC,No,337.11,Earthquake,1.09
O01340,2024-04-20,2024-05-05,C002,Capacitor B,1.2,4693,S002,Supplier B,EMEA,0.3,95.4,False,Americas,No,486.49,NA,1.08
O01341,2024-05-02,2024-05-28,C004,Semiconductor X,22.5,2324,S003,Supplier C,Americas,0.5,93.2,True,Americas,Yes,1399.56,Earthquake,1.0
O01342,2023-02-16,2023-03-18,C004,Semiconductor X,22.5,3766,S003,Supplier C,Americas,0.5,93.2,True,APAC,Yes,1411.31,Flood,1.22
O01343,2023-07-13,2023-08-09,C003,Resistor X,0.8,6352,S002,Supplier B,EMEA,0.3,95.4,False,EMEA,Yes,1050.1,Flood,1.6
